Frame,Time,Density
1131,75.71,0.682817
1132,75.777,0.682363
1133,75.844,0.682002
1134,75.911,0.681485
1135,75.978,0.681297
1136,76.045,0.680293
1137,76.112,0.68009
1138,76.179,0.680419
1139,76.246,0.678851
1140,76.313,0.679024
1141,76.38,0.678726
1142,76.447,0.679024
1143,76.514,0.678757
1144,76.581,0.67813
1145,76.648,0.6773
1146,76.715,0.677347
1147,76.782,0.678052
1148,76.849,0.678773
1149,76.916,0.679071
1150,76.983,0.680199
1151,77.05,0.68125
1152,77.117,0.681845
1153,77.184,0.68208
1154,77.251,0.681892
1155,77.318,0.682472
1156,77.385,0.683742
1157,77.452,0.683585
1158,77.519,0.683115
1159,77.586,0.683099
1160,77.653,0.682927
1161,77.72,0.682143
1162,77.787,0.681344
1163,77.854,0.681939
1164,77.921,0.682394
1165,77.988,0.682363
1166,78.055,0.682331
1167,78.122,0.68288
1168,78.189,0.682488
1169,78.256,0.682002
1170,78.323,0.681704
1171,78.39,0.681579
1172,78.457,0.681955
1173,78.524,0.681532
1174,78.591,0.681469
1175,78.658,0.681234
1176,78.725,0.680638
1177,78.792,0.680623
1178,78.859,0.68114
1179,78.926,0.681014
1180,78.993,0.681234
1181,79.06,0.680999
1182,79.127,0.682174
1183,79.194,0.68266
1184,79.261,0.682754
1185,79.328,0.679306
1186,79.395,0.6794
1187,79.462,0.678977
1188,79.529,0.678726
1189,79.596,0.678538
1190,79.663,0.67777
1191,79.73,0.677394
1192,79.797,0.678005
1193,79.864,0.678663
1194,79.931,0.677143
1195,79.998,0.676939
1196,80.065,0.676563
1197,80.132,0.676375
1198,80.199,0.675371
1199,80.266,0.675779
1200,80.333,0.675544
1201,80.4,0.675215
1202,80.467,0.675152
1203,80.534,0.675324
1204,80.601,0.675356
1205,80.668,0.67534
1206,80.735,0.674776
1207,80.802,0.674572
1208,80.869,0.672848
1209,80.936,0.673616
1210,81.003,0.673694
1211,81.07,0.673726
1212,81.137,0.674008
1213,81.204,0.67429
1214,81.271,0.674917
1215,81.338,0.675481
1216,81.405,0.675936
1217,81.472,0.67556
1218,81.539,0.675842
1219,81.606,0.675936
1220,81.673,0.677174
1221,81.74,0.677096
1222,81.807,0.67672
1223,81.874,0.676673
1224,81.941,0.676249
1225,82.008,0.676077
1226,82.075,0.675842
1227,82.142,0.675215
1228,82.209,0.67556
1229,82.276,0.675121
1230,82.343,0.675168
1231,82.41,0.672064
1232,82.477,0.672503
1233,82.544,0.672127
1234,82.611,0.672989
1235,82.678,0.673835
1236,82.745,0.674212
1237,82.812,0.674321
1238,82.879,0.674086
1239,82.946,0.67418
1240,83.013,0.673898
1241,83.08,0.675121
1242,83.147,0.67476
1243,83.214,0.67429
1244,83.281,0.67429
